S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2015-2016,Jharkhand,337820086,Aadivasi Reformation and Welfare Society WARS,At Po GuaJharkhand833213,0.00
2,2015-2016,Jharkhand,337680005,Aanteeka,Behind S.B.I.(S.T.C.) Barmasia B. DeogharJharkhand-814112,302207.00
3,2015-2016,Jharkhand,337800152,Abhinav Kala Kendra,Vikas Nagar Road NO.-8 Latma Road Hatia RanchiJharkhand.-834003,0.00
4,2015-2016,Jharkhand,337730011,Abhinav Samaj Sevashram,Village- Dasedih P.O.-Doranda Distt- GirdihJharkhand-825412,0.00
5,2015-2016,Jharkhand,337730023,Abhivyakti Foundation,Himani Bhawan Besides Barganda Sub Post Office New Barganda GiridihGiridih815301,364021.20
6,2015-2016,Jharkhand,337800192,ACET SWAROJGAR SANGH,Jerath CompoundMain Road HinooRanchi834002,0.00
7,2015-2016,Jharkhand,337710007,Action for Women and Rural Development (AWARD),Sahijana Maore GarhwaJharkhand-822114,0.00
8,2015-2016,Jharkhand,337660029,Adarsh Gram Vikas Seva Samiti,Vill. Nawadih Post- NawadihBokaro Steel City829144,0.00
9,2015-2016,Jharkhand,337820013,Adarsh Seva Sansthan,Opp. 4th Phase Adarsh Nagar Sonari JamshedpurJharkhand-,2914030.00
10,2015-2016,Jharkhand,337660001,Adhunik Mahila Utthan Samiti,Qr. No. 3-201 Sector-2-D Street-6 Bokaro Steel CityBokaro-827001,0.00
11,2015-2016,Jharkhand,337720018,ADIM JATI SEVA KENDRA,AT PO-CHANDANAHAT VIA-SAROUNI BAZARGODDA814156,0.00
12,2015-2016,Jharkhand,337740024,ADIVASI MAHILA SAMAJ SEVA KENDRA MAJHATOLI,Regd off Vill and P.O. - karaundhi  District - Gumla State - JharkhandGumla835207,0.00
13,2015-2016,Jharkhand,337800122,Agrarian Assistance Association Trust,At Post Maheshpur P S Angara RanchiJharkhand-835104,0.00
14,2015-2016,Jharkhand,337700004,Agrartian Assistance Association,P O Bandarjuri Chowk Near Forest Range OfficeDumka814101,0.00
15,2015-2016,Jharkhand,337800083,Agricultural Training Centre,Namkum RanchiJharkhand-834010,0.00
16,2015-2016,Jharkhand,337820027,Akhil Bhartiya Adivasi Vikas Mandal,Manoharpur Vill. & P.O. Manoharpur West SinghbhumJharkhand-833104,0.00
17,2015-2016,Jharkhand,337800075,Akhil Bhartiya Sajal Shraddha Samudayik Vikas Samiti,B-29Sctor-IIIPO.Dhurwa RanchiJharkhand-834004,0.00
18,2015-2016,Jharkhand,337800215,Al Salam Welfare and Educational Trust,At Barhu PO Kokdoro KankeRanchi835006,0.00
19,2015-2016,Jharkhand,337820085,ALIG EDUCATIONAL AND WELFARE SOCIETY,EX-1/2 Vatikaa Green Valley Pardih Road MangoP.O. Azad Nagar Jamshedpur832110,0.00
20,2015-2016,Jharkhand,337790028,Alternative Development Society,Baralota Bye-Pass Road PO-Sudna Town/City/Distt.: DaltonganjJharkhand-822101,0.00
21,2015-2016,Jharkhand,337800042,Amar Jyoti Society,Preriton Ki Rani Sadan Panchuati Railway ColonyRanchi-Jharkhandd-834001,17553017.15
22,2015-2016,Jharkhand,337730014,Ambedkar Social Institute,Bhandaridih (Behind Vet. Hospital) GirdihJharkhand-815301,1046791.00
23,2015-2016,Jharkhand,337800115,Aniketa Ascharya Charitable Foundation,Metro Lane  Ratu Road RanchiJharkhand-834001,0.00
24,2015-2016,Jharkhand,337740009,Animation Rural Outreach Society,Arouse Society Sasai Road Post- + Distt.- GumlaJharkhand-835207,5087367.98
