S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2014-2015,Maharashtra,083930603,A J Foundation,Plot No 8 Survey No 288 Raisoni Industrial EstateHinjewadi Pune411057,0.00
2,2014-2015,Maharashtra,083780821,A Quest For Knowledge Hope Opportunity & Justice(khoj),Y Tadkeshwar Chawl Ramwadi Jogeshwari(east) MumbaiMaharashtra-40060,964500.00
3,2014-2015,Maharashtra,083900031,A.I.disabled Rehablit.educational Instt.,Datta Mandir Road Behind Mukti DhamNashik - 422101-,0.00
4,2014-2015,Maharashtra,083781197,A.K.MUNSHI YOJANA,J.T.SHETH MANDBUDDHI VIKAS KENDRA3RD PANJARAPOLE LANEC.P.TANKMUMBAIMUMBAI400004,0.00
5,2014-2015,Maharashtra,083840044,AADHAR BAHUUDESHIYA SANSTHA,New Plots  Near Station Road  Amalner 425401 District Jalgaon MaharashtraAmalner425401,0.00
6,2014-2015,Maharashtra,083781097,AAKAR CHARITABLE TRUST,The Phonix Mills Ltd 462Senapati Bapat MargLower Parel Mumbai Maharastra400013,924610.00
7,2014-2015,Maharashtra,083930225,Aalochana Cent.for Docu.& Res. On Women,11-b Kanchan Gali ErandhavanPune-,0.00
8,2014-2015,Maharashtra,083890089,AAMAN WELFARE EDUCATION SOCIETY,H NO 5-2-17Fatte Buruj431602,0.00
9,2014-2015,Maharashtra,083810020,Aamhi Aamachya Arogya Sathi,At Po Taluka : Kurkheda Gadchiroli441209  M.s.-,7419416.00
10,2014-2015,Maharashtra,083990185,aarambh,33-B Gitanjali Sector 17 VashiNavi Mumbai400703,720874.79
11,2014-2015,Maharashtra,083781447,AARJU FOUNDATION,Room no 16 Shree Balkeswar Co opt Hsg Soc Ltd  Mahadev Bhai Rd  Kandiwali EastMumbai400101,0.00
12,2014-2015,Maharashtra,083990074,AASARA,B-24 Praful Nakhawa Chendani Koliwada Thane East Maharashtra-400603,0.00
13,2014-2015,Maharashtra,083781390,AASHISH FOUNDATION,UNIQUE INDUSTRIAL ESTATE122 TWIN TOWER LANEPRABHADEVI DADAR WEST400025,6251.00
14,2014-2015,Maharashtra,083781405,Aastha Parivaar,86-D KamgarNagar S.G.Barve Road Kurla- EastMumbai400024,12967976.83
15,2014-2015,Maharashtra,083950023,Aavishkar Society for Development of Mentally Handicapped,E-95 MIDC Mirjole RatnagiriMaharashtra-415639,0.00
16,2014-2015,Maharashtra,083780857,Aawaaz-e-niswaan,Ist Floor Jain High School 84-samuel Street DongriMumbai(maharashtra)-,3970039.85
17,2014-2015,Maharashtra,083790031,ABDUL RAUF EDUCATIONAL WELFARE AND MULTIPURPOSE SOCIETY,WARD NO. 22 TILAKWADI OLD TOWN BULDANA MOBILE NO. 09923485757BULDANA443001,0.00
