S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2014-2015,Madhya Pradesh,063210012,AAdharshila Sansthan,Post Box No.11  Marutal DamohDamoh470661,188129434.00
2,2014-2015,Madhya Pradesh,063350011,AADIVASI BAIGA VIKASH  UTTHAN  SAMITI,GAYATRI NAGAR WARD NO 20 DEODRAMANDLA481661,0.00
3,2014-2015,Madhya Pradesh,063160065,Aarambh Education & Community Development Society,52-C Inderpuri  B.H.E.L. BhopalMadhya Pradesh-462021,7354502.00
4,2014-2015,Madhya Pradesh,063180014,Abhar mahila samiti chhatrapur (m.p.),jawaher Road Bumani cheep Balon Ke Bagal Main Chhatarpur (m.p.)Chhatarpur471001,698402.00
5,2014-2015,Madhya Pradesh,063460028,ABHINAYTOSH MAHILA BAL VIKAS SAMITI,FPAI SEVA HOSPITAL PADMAKAR NAGAR MAKRONIASAGAR470004,0.00
6,2014-2015,Madhya Pradesh,063160120,Action For Social Advancement,Flat No. 80 Block No. 5 Green City E-8 Gulmohar ColonyArera Colony Bhopal M.P.-462039,48659884.00
7,2014-2015,Madhya Pradesh,063160182,Active society For Integarted Development And Management,HIG-137 k Sector Ayodhya Nagar BhopalBhopal462023,0.00
8,2014-2015,Madhya Pradesh,063280007,Adarsh Mahila Samaj Seva Shiksha Samitee,C/O New Model High School Mall Road MorarGwalior-,0.00
9,2014-2015,Madhya Pradesh,063370018,Adharshila Shiksha Samiti,Village AgraaTehsil Vijaypur476332,1502085.00
10,2014-2015,Madhya Pradesh,063300030,Adibasi Sevashram Trust,402Ishan Apt. 13/2 Snehlataganj  IndoreMP-452003,0.00
11,2014-2015,Madhya Pradesh,063320013,Adivasi Chetna Shikshan Seva Samiti, JHabuaMP-457661,1593316.00
12,2014-2015,Madhya Pradesh,063320022,Adivasi Sahayta Samiti,Sunrise Hostel Infront of Government Arts collegeJobat457990,5382613.00
13,2014-2015,Madhya Pradesh,063140024,Adiwasi Sanrachana Seva Sansthan,Barbatpur Post Office and Tehsil - ShahpurBetul460440,1742322.00
14,2014-2015,Madhya Pradesh,063520007,Adrash Mahila Vikas Avem Vyawasaik Shiksha Sammiti,Arjun Nagar Uttar KarundiyaSidhi,0.00
15,2014-2015,Madhya Pradesh,063430005,Ahimsa Welfare Society,6 Maharastrian ColonyRajgarh465661,0.00
16,2014-2015,Madhya Pradesh,063120019,AISECT,SCOPE CAMPUS NH-12 HOSHANGABAD ROAD BHAIRONPUR NEAR MISRODBHOPAL462026,0.00
17,2014-2015,Madhya Pradesh,063480002,Aishwarya Social Welfare Society,Shanti Bhawan Bilkisganj(PO) SehoreMadhya Pradesh-466111,0.00
18,2014-2015,Madhya Pradesh,063160111,Akshat Health Help and Research Society,C/O Bhopal Charitable Hospital Noor Mahal Road Chowki ImambadaBhopal (Madhya Pradesh)-462001,0.00
19,2014-2015,Madhya Pradesh,063160208,AL RASHEED CHARITABLE MATERNITY RESEARCH AND WELFARE SOCIETY,03 CHAUKI IMAMBADA NOOR MAHEL ROAD BHOPALBHOPAL462001,0.00
20,2014-2015,Madhya Pradesh,063320018,AL-JAMIA SAADAT-UL-ULOOM,Near Railway StationMeghnagar457779,45668300.03
21,2014-2015,Madhya Pradesh,063320016,Alirajpur Shaiksainik Samajik Kendra,Don Bosco Bhawan 58 Maharana Pratap RoadAlirajpur Jhabua Madhya Pradesh-457887,0.00
22,2014-2015,Madhya Pradesh,063160212,ALLIANCE FRANCAISE DE BHOPAL,E-7-639 ARERA COLONYBHOPAL462016,1694915.25
23,2014-2015,Madhya Pradesh,063160095,Aman Education Society,16 Old Galla Bazar  ShahjahanabadBhopal (M.P.)-462001,0.00
24,2014-2015,Madhya Pradesh,063160145,Ambica Shiksha Samaj Kalyan Society,43B Ansal Pradhan EnclaveNear Dana Pani Restaurant E-8 Bawadiakala462039,0.00
25,2014-2015,Madhya Pradesh,063160031,Amla Social Service Centre,Jinsi jehangirabadBhopal462020,161050.00
26,2014-2015,Madhya Pradesh,063460030,ANAND CHRISTIAN SEVA SANSTHAN,238 CHRISTIAN COLONY MADHUKARSHAH WARD SAGAR MPSAGAR470001,1957619.00
