S.No,Year,State,Registration No,Association name,Address,Amount of FC Received
1,2014-2015,Karnataka,094421365,A ROCHA INDIA,NO. 23 ANJENAYA STREET Y. G. PALYA AUSTIN TOWN BANGALOREBANGALORE560047,531995.60
2,2014-2015,Karnataka,094630184,A. Shama Rao Foundation,13-2-116 Hotel Srinivas Building GHS Road MangaloreDakshina Kannada Karnataka-575001,0.00
3,2014-2015,Karnataka,094460022,A.R.A.L.U.,M.C Compound Kamthana BidarKarnataka.-585226,1667800.00
4,2014-2015,Karnataka,094421438,AASHRAYA SEVA TRUST,NO 135 1ST K BLOCK Dr RAJKUMAR ROAD RAJAJINAGARBANGALORE560010,0.00
5,2014-2015,Karnataka,094421358,Aashwasan Foundation,#12 5th Main Grape Garden KammanahalliBangalore560084,362974.87
6,2014-2015,Karnataka,094420715,Abala Ashraya Sangha,No.4B 4th Street Shivaji Nagar Bangalore Karnataka-560051,30866.00
7,2014-2015,Karnataka,094420703,Abalashram,Dr.DVG Road Basavanowdi Bangalore Karnataka-560004,606613.07
8,2014-2015,Karnataka,094630036,Abhaya Ashraya,Konaje Village Assaigoli Post  Mangaore Dakshina KannadaKarnataka-574199,273839.00
9,2014-2015,Karnataka,094640028,ABHIVRUDDI SOCIETY FOR SOCIAL DEVELOPMENT,"ABHIVRUDDI SOCIETY FOR SOCIAL DEVELOPMENT
 ABHYUDHAYA  2nd Cross Manjunathnagar Kyathasandra PostTUMKUR572104",0.00
10,2014-2015,Karnataka,094421514,ABILASHRAYAM TRUST,NO  373  2ND CROSS  MUNISWAMAPPA LAYOUT  OPP KODIGEHALLI RAILWAYSTATION  KODIGEHALLIBANGALORE560092,111263.00
11,2014-2015,Karnataka,094420574,Abilities (Resource Centre for Disabled Person),13-C 5th Main Jayamahal Extension BangaloreKarnataka.-560046,963911.00
12,2014-2015,Karnataka,094421009,Abundant Life for All Ministries,No.83 Alfa Centre Yelahanka near Palamahalli tankMarutinagarBangalore-560064,6172121.00
13,2014-2015,Karnataka,094440063,Abyndaya Kendra,Gratia Plena Convent Santibastwad BelgaumKarnataka.-,50000.00
14,2014-2015,Karnataka,094420912,Academy For Severe Handicaps And Autism(Asha charitable Trust),CA# L-76/A(Opp.L-50)Kirloskar  ColonyHBCS3rd stageIV BlockBasveswarnagarBangaloreKarnataka-560079,764745.00
15,2014-2015,Karnataka,094421459,ACCION TECHNICAL ADVISORS INDIA,9-3 KAISER-E-HIND 1ST AND 3RD FLOOR RICHMOND ROADBANGALORE560025,59707685.13
16,2014-2015,Karnataka,094420006,Action Aid,P.O. No. 5406 No. 139  Richmond Road BangaloreKarnataka.-560025,41299200.00
17,2014-2015,Karnataka,094420611,Action Aid Karnataka Project,10/1 Bride St Long Ford Rd BangaloreKarnataka-560025,0.00
18,2014-2015,Karnataka,094420439,Action for Community Organisation Rehabilitation & Development,14/1 A North Road St. Thomas Town BangaloreKarnataka-560084,4618073.00
19,2014-2015,Karnataka,094570072,Action For Social & Education Development Association,Shivanilaya Fort Gauribindanur Kolar Karnataka-561208,0.00
20,2014-2015,Karnataka,094400029,Action Initiative for Development  AID,Gowripura KyasenahalliPost Jagalur  Taluk577528,19969.76
21,2014-2015,Karnataka,094420535,Action on Disability and Development India,No 4005 19th Cross Banashankari 2nd StageBangalore560070,4286416.64
22,2014-2015,Karnataka,094570078,Action Society for Integral Development,Kumbarpet  BagepalliKarnataka-561207,0.00
23,2014-2015,Karnataka,094420010,Acts Ministries,54K.H.B. Colony. 2nd Cross Koramangala BangaloreKarnataka-560095,17884400.36
24,2014-2015,Karnataka,094421462,Acts of Hope,Lovedale layout Carmelaram Post KasavanahalliBangalore560035,2734835.00
25,2014-2015,Karnataka,094421198,Acts of Mercy,No.226 Wheeler Road Extension St. Thomas Town PostBangalore Karnataka-560084,531907.00
26,2014-2015,Karnataka,094420246,Adhyatama Vidyapeeth Institute of Spirituality,Carmelaram BangaloreKarnataka-560035,395261.52
27,2014-2015,Karnataka,094420711,Adman Mutt Education Foundation,No.4 Sadashiva Nagar Bangalore Karnataka-560080,0.00
28,2014-2015,Karnataka,094440122,ADVISIDDESHWAR RURAL DEVELOPMENT SOCITY,VINAYAKA NAGAR BEHIND COURTBAILHONGAL591102,0.00
29,2014-2015,Karnataka,094420884,Agape Bible Fellowship,No. 3 Church Street LingarajapuramSt Thomas Town Post560084,26950.18
30,2014-2015,Karnataka,094421174,Agape Leprosy Ministries India,Charitable and Education Trust KM 500 Behind St. Pious ChurchBangalore Karnataka-560084,149640.40
31,2014-2015,Karnataka,094420610,Agape Ministries India,No. 632 Erappa Layout Banaswadi Main Road BangaloreKarnataka.-560043,5175571.50
32,2014-2015,Karnataka,094421207,Agastya International Foundation,1st Floor 101 Varsav Plaza 12 Jaymahal RoadBangalore560046,83798722.00
